Episodio,Tiempo(s),RecompensaTotal,Resultado
976,2.40,2.19,EXITO
969,2.73,2.28,EXITO
976,2.49,3.24,EXITO
969,2.81,3.29,EXITO
931,1.85,1.11,EXITO
752,1.39,1.00,EXITO
931,1.95,2.12,EXITO
752,1.49,2.01,EXITO
945,2.63,1.27,EXITO
931,2.05,3.17,EXITO
945,2.71,2.26,EXITO
945,2.81,3.22,EXITO
979,0.45,1.09,EXITO
924,1.58,1.08,EXITO
924,1.68,2.08,EXITO
1009,2.68,0.99,EXITO
924,1.78,3.05,EXITO
1009,2.78,2.03,EXITO
992,2.09,1.09,EXITO
1009,2.86,3.03,EXITO
989,2.26,1.05,EXITO
992,2.19,2.14,EXITO
989,2.34,2.05,EXITO
992,2.27,3.14,EXITO
989,2.46,3.00,EXITO
961,1.38,1.07,EXITO
961,1.48,2.08,EXITO
961,1.58,3.13,EXITO
893,2.38,0.99,EXITO
893,2.48,2.04,EXITO
927,0.61,1.21,EXITO
893,2.56,3.03,EXITO
972,1.62,1.09,EXITO
931,4.50,1.17,EXITO
972,1.72,2.14,EXITO
931,4.60,2.21,EXITO
972,1.80,3.15,EXITO
934,1.37,1.17,EXITO
968,2.37,1.24,EXITO
931,4.68,3.21,EXITO
968,2.45,2.24,EXITO
968,2.55,3.20,EXITO
980,1.48,1.01,EXITO
754,1.84,1.14,EXITO
980,1.58,2.07,EXITO
1002,3.06,1.27,EXITO
754,1.92,2.15,EXITO
1002,3.14,2.27,EXITO
754,2.04,3.11,EXITO
1002,3.26,3.23,EXITO
971,0.54,1.04,EXITO
935,0.81,1.09,EXITO
964,1.39,1.09,EXITO
964,1.49,2.10,EXITO
895,1.23,1.10,EXITO
895,1.35,2.06,EXITO
1011,2.35,1.25,EXITO
1011,2.43,2.25,EXITO
992,2.32,1.16,EXITO
1011,2.55,3.21,EXITO
995,2.46,1.22,EXITO
992,2.42,2.21,EXITO
995,2.54,2.22,EXITO
992,2.50,3.22,EXITO
995,2.66,3.17,EXITO
982,1.74,1.06,EXITO
982,1.84,2.06,EXITO
934,2.26,1.01,EXITO
934,2.36,2.05,EXITO
934,2.44,3.05,EXITO
936,1.66,1.04,EXITO
975,2.69,1.06,EXITO
928,2.99,1.22,EXITO
936,1.74,2.03,EXITO
975,2.77,2.06,EXITO
928,3.09,2.26,EXITO
975,2.87,3.11,EXITO
928,3.17,3.27,EXITO
936,1.86,2.99,EXITO
948,4.40,1.16,EXITO
948,4.50,2.12,EXITO
1005,2.48,1.23,EXITO
948,4.60,3.12,EXITO
757,2.59,1.09,EXITO
1005,2.58,2.23,EXITO
757,2.68,2.10,EXITO
1005,2.68,3.18,EXITO
757,2.80,3.05,EXITO
972,2.84,1.14,EXITO
972,2.94,2.10,EXITO
972,3.02,3.10,EXITO
897,2.73,0.97,EXITO
897,2.83,2.02,EXITO
897,2.91,3.02,EXITO
994,2.42,1.15,EXITO
994,2.50,2.15,EXITO
997,2.38,1.07,EXITO
997,2.48,2.12,EXITO
994,2.62,3.10,EXITO
997,2.56,3.13,EXITO
984,2.34,1.11,EXITO
984,2.42,2.11,EXITO
760,1.28,1.07,EXITO
984,2.54,3.07,EXITO
760,1.40,2.03,EXITO
931,2.20,1.21,EXITO
931,2.32,2.16,EXITO
951,2.09,1.16,EXITO
951,2.19,2.16,EXITO
1008,2.04,1.16,EXITO
951,2.29,3.12,EXITO
1008,2.14,2.16,EXITO
978,2.68,1.28,EXITO
978,2.76,2.28,EXITO
978,2.88,3.23,EXITO
966,5.04,1.14,EXITO
974,1.99,1.15,EXITO
966,5.14,2.19,EXITO
974,2.11,2.10,EXITO
966,5.22,3.20,EXITO
762,1.37,1.01,EXITO
762,1.47,2.05,EXITO
762,1.55,3.05,EXITO
969,0.23,1.06,EXITO
987,1.61,1.12,EXITO
987,1.73,2.09,EXITO
937,4.31,1.19,EXITO
960,2.52,1.22,EXITO
938,4.00,1.20,EXITO
937,4.41,2.23,EXITO
933,1.53,1.21,EXITO
937,4.49,3.24,EXITO
938,4.12,2.15,EXITO
933,1.63,2.21,EXITO
938,4.20,3.16,EXITO
996,3.08,1.22,EXITO
997,0.40,1.07,EXITO
996,3.18,2.18,EXITO
1010,1.94,1.11,EXITO
1010,2.02,2.11,EXITO
976,1.48,1.01,EXITO
996,3.28,3.18,EXITO
961,0.82,1.22,EXITO
1010,2.14,3.06,EXITO
976,1.60,2.02,EXITO
900,4.00,1.19,EXITO
962,0.21,1.11,EXITO
900,4.08,2.19,EXITO
1013,0.28,1.05,EXITO
900,4.18,3.15,EXITO
941,1.44,1.07,EXITO
954,3.06,1.09,EXITO
954,3.14,2.09,EXITO
941,1.54,2.07,EXITO
1000,4.34,1.12,EXITO
980,2.89,1.13,EXITO
954,3.24,3.05,EXITO
1000,4.44,2.16,EXITO
980,2.99,2.09,EXITO
1000,4.52,3.16,EXITO
980,3.07,3.10,EXITO
765,2.36,1.21,EXITO
765,2.56,2.17,EXITO
963,1.64,1.16,EXITO
963,1.72,2.17,EXITO
970,3.44,1.09,EXITO
998,2.48,1.29,EXITO
957,1.14,1.07,EXITO
989,3.33,1.15,EXITO
963,1.82,3.13,EXITO
970,3.54,2.05,EXITO
998,2.56,2.30,EXITO
989,3.41,2.15,EXITO
935,3.12,1.20,EXITO
970,3.62,3.05,EXITO
957,1.26,2.03,EXITO
978,2.33,1.20,EXITO
998,2.68,3.25,EXITO
989,3.51,3.20,EXITO
935,3.22,2.17,EXITO
1014,1.97,1.15,EXITO
978,2.43,2.25,EXITO
935,3.30,3.17,EXITO
1014,2.05,2.16,EXITO
978,2.51,3.25,EXITO
940,3.52,1.20,EXITO
1014,2.17,3.12,EXITO
940,3.62,2.20,EXITO
999,2.83,1.10,EXITO
940,3.72,3.16,EXITO
999,2.93,2.06,EXITO
937,0.19,1.02,EXITO
999,3.01,3.06,EXITO
903,2.74,1.28,EXITO
982,2.14,1.16,EXITO
903,2.82,2.25,EXITO
982,2.22,2.17,EXITO
943,2.43,1.16,EXITO
903,2.92,3.25,EXITO
982,2.32,3.21,EXITO
943,2.53,2.17,EXITO
943,0.50,1.13,EXITO
943,2.63,3.21,EXITO
938,0.70,1.30,EXITO
1002,2.70,1.00,EXITO
1002,2.78,1.99,EXITO
966,1.62,1.11,EXITO
1002,2.88,2.95,EXITO
966,1.72,2.16,EXITO
1017,1.51,1.12,EXITO
1017,1.61,2.17,EXITO
1017,1.69,3.18,EXITO
1002,1.74,1.13,EXITO
1001,2.31,1.03,EXITO
1002,1.84,2.13,EXITO
906,1.33,1.31,EXITO
1001,2.41,2.03,EXITO
973,2.54,1.23,EXITO
939,1.08,1.10,EXITO
1001,2.51,2.99,EXITO
906,1.43,2.31,EXITO
973,2.62,2.24,EXITO
1015,1.72,1.07,EXITO
939,1.18,2.11,EXITO
973,2.74,3.19,EXITO
1015,1.86,2.02,EXITO
981,2.70,1.28,EXITO
981,2.78,2.29,EXITO
981,2.90,3.23,EXITO
991,3.23,0.98,EXITO
944,2.09,1.08,EXITO
944,2.19,2.07,EXITO
991,3.33,1.97,EXITO
944,2.29,3.03,EXITO
991,3.43,2.94,EXITO
1017,0.53,1.00,EXITO
985,2.44,1.25,EXITO
959,3.66,0.98,EXITO
985,2.54,2.25,EXITO
959,3.74,1.97,EXITO
968,1.95,1.10,EXITO
985,2.64,3.21,EXITO
959,3.84,2.93,EXITO
968,2.05,2.10,EXITO
1004,1.69,1.17,EXITO
970,0.33,1.16,EXITO
1020,2.21,1.16,EXITO
1020,2.33,2.11,EXITO
946,3.30,1.17,EXITO
941,1.79,1.08,EXITO
946,3.40,2.17,EXITO
941,1.87,2.08,EXITO
946,3.50,3.13,EXITO
941,1.97,3.04,EXITO
976,2.06,1.28,EXITO
947,1.36,1.09,EXITO
1005,3.31,1.19,EXITO
976,2.14,2.25,EXITO
947,1.46,2.10,EXITO
976,2.22,3.24,EXITO
1005,3.41,2.19,EXITO
1005,3.51,3.15,EXITO
908,2.64,1.26,EXITO
1004,2.68,1.23,EXITO
949,0.50,1.12,EXITO
908,2.72,2.27,EXITO
984,2.22,1.23,EXITO
984,2.28,2.25,EXITO
908,2.82,3.22,EXITO
1004,2.86,2.27,EXITO
1018,1.97,1.17,EXITO
984,2.42,3.20,EXITO
1018,2.07,2.22,EXITO
988,2.38,1.28,EXITO
988,2.46,2.28,EXITO
988,2.56,3.25,EXITO
987,0.70,1.27,EXITO
962,2.68,1.07,EXITO
962,2.78,2.12,EXITO
944,1.85,1.25,EXITO
962,2.86,3.12,EXITO
944,1.93,2.26,EXITO
994,3.28,1.16,EXITO
944,2.05,3.21,EXITO
994,3.38,2.12,EXITO
971,2.49,1.09,EXITO
994,3.46,3.13,EXITO
971,2.57,2.10,EXITO
971,2.67,3.06,EXITO
1005,2.83,1.10,EXITO
1005,2.95,2.15,EXITO
1022,2.87,1.04,EXITO
1022,2.97,2.05,EXITO
1022,3.07,3.09,EXITO
978,2.48,1.28,EXITO
949,3.12,1.12,EXITO
949,3.20,2.16,EXITO
911,2.80,1.26,EXITO
949,3.28,3.17,EXITO
991,1.88,1.07,EXITO
911,2.88,2.27,EXITO
991,1.98,2.12,EXITO
1020,2.77,1.07,EXITO
911,3.00,3.22,EXITO
988,1.97,1.10,EXITO
991,2.06,3.13,EXITO
1020,2.87,2.07,EXITO
1008,3.41,1.16,EXITO
988,2.09,2.06,EXITO
1008,3.49,2.16,EXITO
1020,2.97,3.11,EXITO
988,2.17,3.06,EXITO
950,3.34,1.07,EXITO
1008,3.59,3.12,EXITO
950,3.42,2.07,EXITO
950,3.52,3.03,EXITO
965,2.24,1.22,EXITO
965,2.32,2.22,EXITO
965,2.44,3.18,EXITO
996,2.24,1.03,EXITO
996,2.34,2.07,EXITO
1025,1.68,1.07,EXITO
996,2.44,3.07,EXITO
1025,1.80,2.03,EXITO
914,0.86,1.24,EXITO
1025,1.88,3.03,EXITO
974,2.48,1.20,EXITO
974,2.58,2.25,EXITO
974,2.66,3.25,EXITO
991,1.30,1.04,EXITO
991,1.40,2.08,EXITO
951,1.77,1.11,EXITO
991,1.50,3.09,EXITO
1023,1.54,1.04,EXITO
951,1.89,2.07,EXITO
999,0.76,1.18,EXITO
979,2.72,1.13,EXITO
979,2.80,2.13,EXITO
1023,1.66,2.00,EXITO
1010,1.62,1.10,EXITO
979,2.90,3.10,EXITO
1010,1.70,2.11,EXITO
1007,3.38,1.21,EXITO
1010,1.82,3.06,EXITO
946,3.83,1.23,EXITO
977,0.80,1.16,EXITO
1007,3.48,2.20,EXITO
994,2.12,1.00,EXITO
946,3.91,2.23,EXITO
1007,3.58,3.16,EXITO
946,4.01,3.19,EXITO
953,2.01,1.22,EXITO
953,2.09,2.23,EXITO
953,2.21,3.18,EXITO
915,2.37,1.09,EXITO
982,1.36,1.10,EXITO
1028,2.42,0.96,EXITO
915,2.47,2.06,EXITO
982,1.44,2.11,EXITO
968,2.84,1.00,EXITO
1028,2.52,1.97,EXITO
915,2.57,3.06,EXITO
982,1.54,3.07,EXITO
968,2.94,1.96,EXITO
1028,2.60,3.01,EXITO
968,3.04,2.97,EXITO
1000,1.96,1.10,EXITO
994,2.09,1.21,EXITO
1000,2.06,2.15,EXITO
994,2.17,2.21,EXITO
1000,2.14,3.15,EXITO
1025,2.12,1.16,EXITO
994,2.29,3.17,EXITO
1025,2.22,2.16,EXITO
956,1.54,1.05,EXITO
1025,2.32,3.12,EXITO
956,1.64,2.06,EXITO
1012,2.21,1.19,EXITO
1012,2.31,2.15,EXITO
1012,2.41,3.15,EXITO
978,2.38,1.13,EXITO
978,2.46,2.14,EXITO
995,2.44,1.23,EXITO
995,2.54,2.19,EXITO
978,2.58,3.10,EXITO
995,2.62,3.19,EXITO
1031,1.08,1.08,EXITO
918,1.20,1.02,EXITO
1031,1.18,2.10,EXITO
918,1.30,1.98,EXITO
1010,2.70,0.95,EXITO
918,1.40,2.98,EXITO
1010,2.88,2.00,EXITO
949,3.08,1.24,EXITO
949,3.18,2.21,EXITO
949,3.26,3.21,EXITO
958,1.76,1.10,EXITO
958,1.86,2.11,EXITO
958,1.96,3.15,EXITO
1028,2.18,1.27,EXITO
985,2.93,1.02,EXITO
1028,2.28,2.27,EXITO
953,4.95,1.02,EXITO
985,3.01,2.07,EXITO
981,1.82,1.24,EXITO
1028,2.38,3.22,EXITO
1015,2.06,1.14,EXITO
985,3.09,3.08,EXITO
953,5.05,2.02,EXITO
981,1.90,2.24,EXITO
1015,2.16,2.15,EXITO
953,5.15,2.98,EXITO
981,2.00,3.21,EXITO
1007,0.30,1.05,EXITO
1015,2.26,3.20,EXITO
1033,2.04,1.16,EXITO
1033,2.12,2.16,EXITO
971,3.46,1.21,EXITO
951,1.54,1.07,EXITO
1033,2.22,3.20,EXITO
971,3.56,2.17,EXITO
951,1.64,2.08,EXITO
971,3.64,3.17,EXITO
921,2.27,1.27,EXITO
921,2.35,2.28,EXITO
1012,2.33,1.11,EXITO
921,2.47,3.24,EXITO
1012,2.41,2.12,EXITO
1003,3.66,1.07,EXITO
1018,0.65,1.06,EXITO
1003,3.74,2.07,EXITO
1012,2.53,3.08,EXITO
1003,3.84,3.03,EXITO
961,1.87,1.18,EXITO
961,1.95,2.19,EXITO
1036,1.07,1.05,EXITO
997,4.40,1.18,EXITO
961,2.07,3.15,EXITO
997,4.50,2.19,EXITO
1036,1.19,2.01,EXITO
1031,1.77,1.23,EXITO
997,4.60,3.15,EXITO
1031,1.85,2.23,EXITO
1031,1.95,3.19,EXITO
956,2.36,1.28,EXITO
1008,2.37,1.22,EXITO
956,2.44,2.29,EXITO
1008,2.45,2.23,EXITO
956,2.56,3.24,EXITO
1014,1.57,1.11,EXITO
1008,2.55,3.19,EXITO
1014,1.67,2.15,EXITO
1014,1.77,3.16,EXITO
984,2.84,1.06,EXITO
1019,1.96,1.20,EXITO
1006,1.84,1.22,EXITO
984,2.94,2.01,EXITO
1019,2.06,2.20,EXITO
1006,1.94,2.19,EXITO
984,3.02,3.01,EXITO
1006,2.04,3.19,EXITO
1019,2.16,3.16,EXITO
953,2.62,1.27,EXITO
974,2.68,1.17,EXITO
953,2.72,2.23,EXITO
974,2.78,2.22,EXITO
1017,0.33,1.10,EXITO
953,2.80,3.23,EXITO
988,3.54,1.21,EXITO
988,3.64,2.17,EXITO
1022,0.31,1.03,EXITO
988,3.74,3.17,EXITO
924,2.83,1.08,EXITO
924,2.93,2.13,EXITO
924,3.01,3.13,EXITO
1038,2.16,1.24,EXITO
1038,2.28,2.29,EXITO
1038,2.36,3.30,EXITO
1000,2.38,1.24,EXITO
1000,2.46,2.25,EXITO
959,1.64,1.08,EXITO
1000,2.58,3.20,EXITO
959,1.74,2.10,EXITO
959,1.84,3.15,EXITO
1011,1.83,1.23,EXITO
964,2.90,1.14,EXITO
1011,1.91,2.23,EXITO
964,2.98,2.18,EXITO
1011,2.01,3.19,EXITO
964,3.08,3.19,EXITO
976,1.64,1.09,EXITO
976,1.72,2.10,EXITO
1009,2.03,1.17,EXITO
1009,2.13,2.18,EXITO
1009,2.23,3.14,EXITO
987,2.34,1.05,EXITO
927,1.56,1.12,EXITO
987,2.44,2.05,EXITO
927,1.64,2.13,EXITO
927,1.76,3.08,EXITO
1023,2.06,1.28,EXITO
956,2.38,1.15,EXITO
1023,2.14,2.30,EXITO
991,2.12,1.14,EXITO
956,2.47,2.19,EXITO
1023,2.26,3.25,EXITO
956,2.58,3.19,EXITO
991,2.32,2.10,EXITO
1012,0.66,1.27,EXITO
1014,1.78,1.11,EXITO
1014,1.88,2.15,EXITO
1014,1.96,3.16,EXITO
1018,3.52,1.12,EXITO
1018,3.72,2.16,EXITO
989,1.47,1.03,EXITO
989,1.57,2.03,EXITO
989,1.67,3.07,EXITO
1041,3.19,1.21,EXITO
967,2.56,1.04,EXITO
1041,3.27,2.25,EXITO
1041,3.35,3.26,EXITO
967,2.66,2.04,EXITO
993,1.46,1.06,EXITO
993,1.54,2.06,EXITO
993,1.64,3.11,EXITO
1020,0.63,1.22,EXITO
930,2.15,1.17,EXITO
930,2.25,2.17,EXITO
978,2.90,1.28,EXITO
978,3.00,2.24,EXITO
978,3.10,3.24,EXITO
992,1.09,1.05,EXITO
992,1.17,2.06,EXITO
1017,1.82,1.08,EXITO
1002,4.32,1.19,EXITO
992,1.27,3.02,EXITO
1026,2.79,1.22,EXITO
1017,1.90,2.09,EXITO
1002,4.40,2.19,EXITO
1026,2.89,2.27,EXITO
1002,4.50,3.15,EXITO
1017,2.00,3.14,EXITO
1026,2.97,3.26,EXITO
959,3.06,1.05,EXITO
1013,2.83,1.04,EXITO
959,3.16,2.05,EXITO
1043,1.51,1.09,EXITO
1013,2.93,2.04,EXITO
959,3.26,3.01,EXITO
1043,1.61,2.10,EXITO
1013,3.03,3.00,EXITO
1043,1.71,3.07,EXITO
996,1.60,1.05,EXITO
996,1.70,2.10,EXITO
999,2.02,1.26,EXITO
999,2.12,2.23,EXITO
1029,0.56,1.13,EXITO
999,2.20,3.23,EXITO
1021,1.83,1.12,EXITO
1021,1.91,2.13,EXITO
1021,2.01,3.09,EXITO
932,2.01,1.00,EXITO
932,2.11,1.96,EXITO
969,2.63,1.10,EXITO
932,2.19,2.96,EXITO
969,2.71,2.11,EXITO
969,2.83,3.06,EXITO
981,2.52,1.22,EXITO
1016,1.65,1.06,EXITO
1046,1.62,1.08,EXITO
1016,1.75,2.06,EXITO
1046,1.72,2.08,EXITO
971,0.80,1.01,EXITO
1020,2.49,1.25,EXITO
1024,1.44,1.05,EXITO
971,0.94,2.06,EXITO
1020,2.59,2.25,EXITO
1024,1.52,2.05,EXITO
1005,2.61,1.03,EXITO
1020,2.70,3.21,EXITO
1005,2.71,2.08,EXITO
1005,2.80,3.08,EXITO
1030,2.33,1.23,EXITO
1030,2.43,2.23,EXITO
1030,2.53,3.19,EXITO
1002,2.48,1.17,EXITO
982,1.31,1.19,EXITO
1023,0.52,1.13,EXITO
1002,2.58,2.22,EXITO
982,1.43,2.15,EXITO
1002,2.66,3.23,EXITO
998,2.98,1.20,EXITO
962,3.32,1.19,EXITO
934,2.24,1.16,EXITO
962,3.40,2.19,EXITO
998,3.06,2.20,EXITO
1018,1.42,1.03,EXITO
934,2.34,2.21,EXITO
962,3.50,3.16,EXITO
998,3.16,3.16,EXITO
1018,1.50,2.04,EXITO
934,2.42,3.22,EXITO
984,0.42,1.11,EXITO
973,1.45,1.04,EXITO
1033,0.70,1.11,EXITO
1035,1.66,1.09,EXITO
973,1.57,2.00,EXITO
1035,1.74,2.09,EXITO
1035,1.86,3.05,EXITO
995,4.75,1.17,EXITO
995,4.95,2.21,EXITO
1048,2.80,1.20,EXITO
937,1.14,1.03,EXITO
1048,2.90,2.21,EXITO
937,1.26,2.05,EXITO
1001,1.30,1.07,EXITO
1048,3.00,3.17,EXITO
965,1.38,1.06,EXITO
1001,1.42,2.03,EXITO
965,1.48,2.07,EXITO
985,1.72,1.04,EXITO
1024,2.45,1.24,EXITO
1024,2.55,2.25,EXITO
975,1.68,1.19,EXITO
1024,2.63,3.29,EXITO
975,1.76,2.19,EXITO
975,1.88,3.15,EXITO
1008,3.50,1.11,EXITO
1034,2.05,1.22,EXITO
1008,3.58,2.11,EXITO
1034,2.13,2.22,EXITO
1005,2.87,1.27,EXITO
1008,3.68,3.06,EXITO
1034,2.23,3.18,EXITO
1005,2.95,2.29,EXITO
1038,2.12,1.09,EXITO
1005,3.07,3.24,EXITO
1038,2.20,2.10,EXITO
1020,2.88,1.02,EXITO
1038,2.32,3.05,EXITO
1020,2.98,2.07,EXITO
1020,3.06,3.07,EXITO
1026,4.39,1.16,EXITO
1026,4.47,2.16,EXITO
1026,4.57,3.12,EXITO
986,1.46,1.17,EXITO
986,1.56,2.17,EXITO
997,2.86,1.08,EXITO
997,2.96,2.08,EXITO
939,2.46,1.19,EXITO
997,3.06,3.13,EXITO
939,2.56,2.20,EXITO
939,2.66,3.25,EXITO
1051,2.66,1.19,EXITO
1051,2.76,2.15,EXITO
1051,2.86,3.15,EXITO
1003,2.95,1.12,EXITO
988,0.67,1.06,EXITO
1008,1.66,1.11,EXITO
963,3.30,1.14,EXITO
1003,3.05,2.12,EXITO
1008,1.76,2.11,EXITO
963,3.40,2.18,EXITO
1003,3.15,3.08,EXITO
963,3.48,3.18,EXITO
1023,1.69,1.18,EXITO
1037,2.21,1.23,EXITO
1023,1.77,2.18,EXITO
1040,1.98,1.30,EXITO
1037,2.29,2.23,EXITO
1023,1.89,3.13,EXITO
1040,2.06,2.30,EXITO
1037,2.39,3.28,EXITO
1040,2.16,3.26,EXITO
989,0.59,1.18,EXITO
1027,3.06,1.01,EXITO
1027,3.16,2.05,EXITO
1029,2.04,1.01,EXITO
1027,3.24,3.06,EXITO
1029,2.14,2.05,EXITO
1029,2.24,3.05,EXITO
1054,1.39,0.98,EXITO
1054,1.49,2.03,EXITO
1054,1.57,3.03,EXITO
977,4.04,1.16,EXITO
1006,1.61,1.09,EXITO
977,4.14,2.20,EXITO
942,2.34,1.15,EXITO
1006,1.71,2.09,EXITO
977,4.22,3.20,EXITO
1000,2.58,1.24,EXITO
942,2.44,2.15,EXITO
1000,2.66,2.24,EXITO
942,2.54,3.20,EXITO
1000,2.76,3.20,EXITO
990,1.57,1.08,EXITO
990,1.69,2.03,EXITO
945,0.27,1.08,EXITO
990,1.77,3.04,EXITO
1026,2.16,1.26,EXITO
1010,2.65,1.02,EXITO
1026,2.22,2.26,EXITO
1010,2.77,1.98,EXITO
1026,2.32,3.22,EXITO
1010,2.85,2.99,EXITO
993,0.32,1.13,EXITO
1043,2.47,1.23,EXITO
1032,2.07,1.22,EXITO
1043,2.57,2.23,EXITO
1013,0.10,1.01,EXITO
1032,2.17,2.27,EXITO
1043,2.67,3.19,EXITO
1032,2.23,3.28,EXITO
1028,0.58,1.23,EXITO
1057,2.16,1.13,EXITO
1057,2.24,2.13,EXITO
1057,2.34,3.17,EXITO
1003,1.58,1.12,EXITO
1003,1.70,2.09,EXITO
1030,3.05,1.04,EXITO
980,1.98,1.18,EXITO
980,2.08,2.19,EXITO
1030,3.25,1.99,EXITO
980,2.18,3.15,EXITO
1040,3.73,1.22,EXITO
1040,3.83,2.19,EXITO
966,4.26,1.01,EXITO
1040,3.91,3.19,EXITO
1008,2.49,1.13,EXITO
1008,2.57,2.14,EXITO
966,4.46,2.06,EXITO
1059,0.64,1.28,EXITO
1008,2.67,3.09,EXITO
1060,0.60,1.14,EXITO
946,2.78,1.17,EXITO
1034,2.00,1.15,EXITO
1046,2.07,1.06,EXITO
946,2.88,2.17,EXITO
1034,2.10,2.20,EXITO
1046,2.15,2.06,EXITO
1034,2.18,3.21,EXITO
994,2.70,1.24,EXITO
1011,1.12,1.00,EXITO
994,2.78,2.24,EXITO
994,2.88,3.21,EXITO
1011,1.24,2.05,EXITO
1005,2.62,1.17,EXITO
1005,2.74,2.12,EXITO
1005,2.82,3.13,EXITO
1014,3.68,1.19,EXITO
968,0.38,1.07,EXITO
1014,3.78,2.19,EXITO
1014,3.88,3.23,EXITO
968,2.53,1.28,EXITO
983,3.00,1.10,EXITO
968,2.65,2.24,EXITO
983,3.10,2.06,EXITO
983,3.20,3.07,EXITO
1032,3.28,1.07,EXITO
1029,3.91,1.13,EXITO
969,0.36,1.15,EXITO
1008,0.53,1.21,EXITO
948,1.98,1.06,EXITO
1032,3.36,2.07,EXITO
1029,3.99,2.13,EXITO
948,2.08,2.11,EXITO
1032,3.46,3.12,EXITO
1029,4.09,3.18,EXITO
948,2.16,3.11,EXITO
997,1.86,1.23,EXITO
997,1.96,2.28,EXITO
997,2.06,3.29,EXITO
1037,2.47,1.02,EXITO
1013,2.14,1.09,EXITO
1061,2.79,1.29,EXITO
1037,2.57,1.98,EXITO
1013,2.22,2.10,EXITO
1061,2.87,2.29,EXITO
1037,2.65,2.98,EXITO
1017,1.10,1.06,EXITO
1061,2.97,3.25,EXITO
1013,2.34,3.05,EXITO
1017,1.20,2.08,EXITO
1048,2.93,1.17,EXITO
1000,0.28,1.03,EXITO
1048,3.03,2.13,EXITO
1048,3.13,3.13,EXITO
1016,0.34,1.05,EXITO
1043,4.76,1.00,EXITO
1043,4.86,2.01,EXITO
1009,1.76,1.20,EXITO
1009,1.84,2.20,EXITO
1009,1.94,3.17,EXITO
970,2.30,1.21,EXITO
970,2.38,2.21,EXITO
970,2.47,3.18,EXITO
1001,1.13,1.08,EXITO
1019,1.37,1.05,EXITO
1019,1.47,2.10,EXITO
1064,1.58,1.09,EXITO
1064,1.68,2.10,EXITO
1040,2.03,1.23,EXITO
1040,2.11,2.23,EXITO
1017,1.49,1.07,EXITO
986,3.08,1.25,EXITO
1040,2.21,3.19,EXITO
1017,1.59,2.12,EXITO
986,3.18,2.21,EXITO
1011,3.14,0.99,EXITO
986,3.28,3.21,EXITO
1011,3.24,1.98,EXITO
1045,1.44,1.03,EXITO
1011,3.34,2.94,EXITO
1045,1.54,2.04,EXITO
970,3.37,1.23,EXITO
1045,1.64,3.09,EXITO
970,3.45,2.24,EXITO
1012,1.36,0.99,EXITO
970,3.55,3.20,EXITO
1012,1.46,2.04,EXITO
1021,1.01,0.99,EXITO
1021,1.11,2.00,EXITO
1014,0.28,1.03,EXITO
1035,3.92,1.09,EXITO
1035,4.02,2.13,EXITO
1035,4.12,3.13,EXITO
1043,1.31,1.21,EXITO
1043,1.39,2.22,EXITO
1048,1.71,1.09,EXITO
1048,1.81,2.06,EXITO
1014,1.65,1.03,EXITO
1015,1.48,1.05,EXITO
1048,1.91,3.07,EXITO
1014,1.75,2.07,EXITO
1015,1.58,2.05,EXITO
989,2.26,1.16,EXITO
1014,1.85,3.08,EXITO
989,2.34,2.17,EXITO
989,2.44,3.13,EXITO
973,2.09,1.25,EXITO
973,2.17,2.26,EXITO
973,2.29,3.21,EXITO
973,3.68,1.00,EXITO
973,3.86,2.03,EXITO
1066,3.54,1.14,EXITO
1066,3.62,2.14,EXITO
1019,3.13,1.14,EXITO
1066,3.72,3.11,EXITO
1019,3.23,2.19,EXITO
1019,3.31,3.20,EXITO
992,0.57,1.19,EXITO
1045,1.82,1.17,EXITO
1045,1.92,2.12,EXITO
1045,2.02,3.12,EXITO
1038,2.43,1.18,EXITO
1038,2.51,2.18,EXITO
1038,2.61,3.14,EXITO
993,0.44,1.26,EXITO
1023,4.19,1.15,EXITO
1017,2.30,1.24,EXITO
1023,4.29,2.20,EXITO
1017,2.38,2.24,EXITO
1023,4.37,3.20,EXITO
1017,2.48,3.20,EXITO
976,2.25,1.17,EXITO
976,2.35,2.18,EXITO
1051,2.86,1.16,EXITO
976,2.43,3.22,EXITO
1051,2.96,2.20,EXITO
1051,3.04,3.21,EXITO
1041,1.65,1.11,EXITO
1041,1.75,2.16,EXITO
994,1.58,1.04,EXITO
994,1.66,2.04,EXITO
1069,2.40,1.15,EXITO
978,0.25,1.02,EXITO
975,2.70,1.09,EXITO
994,1.76,3.01,EXITO
1069,2.50,2.20,EXITO
1017,3.41,1.14,EXITO
1021,2.45,1.27,EXITO
975,2.80,2.05,EXITO
1069,2.58,3.20,EXITO
1017,3.49,2.15,EXITO
1021,2.53,2.28,EXITO
975,2.90,3.06,EXITO
1017,3.59,3.11,EXITO
1021,2.65,3.22,EXITO
979,0.14,1.05,EXITO
997,0.61,1.15,EXITO
980,0.43,1.30,EXITO
1020,1.70,1.12,EXITO
1019,0.67,1.18,EXITO
1020,1.80,2.12,EXITO
1026,2.19,1.03,EXITO
1026,2.29,2.03,EXITO
951,0.90,1.04,EXITO
951,1.02,2.04,EXITO
1071,1.97,1.23,EXITO
978,1.97,1.13,EXITO
1071,2.07,2.20,EXITO
978,2.05,2.13,EXITO
1071,2.17,3.20,EXITO
978,2.17,3.08,EXITO
1048,4.82,1.09,EXITO
