Episodio,Tiempo(s),RecompensaTotal,Resultado
914,1.67,1.10,EXITO
889,1.66,1.14,EXITO
905,1.71,1.08,EXITO
924,2.51,1.15,EXITO
925,3.52,1.08,EXITO
915,4.12,1.23,EXITO
896,3.04,1.04,EXITO
890,0.46,1.12,EXITO
875,2.97,0.93,EXITO
901,2.04,1.23,EXITO
775,1.80,1.08,EXITO
897,0.32,1.06,EXITO
899,1.66,1.15,EXITO
891,0.36,1.10,EXITO
926,2.34,1.29,EXITO
905,4.52,1.24,EXITO
915,2.12,1.18,EXITO
906,3.16,1.12,EXITO
902,1.24,1.05,EXITO
908,3.26,1.23,EXITO
897,0.58,1.22,EXITO
916,1.90,1.12,EXITO
906,2.26,1.20,EXITO
927,1.14,1.03,EXITO
892,1.52,0.99,EXITO
876,2.18,1.27,EXITO
925,2.74,1.10,EXITO
898,2.26,1.19,EXITO
906,1.69,1.11,EXITO
900,2.32,1.21,EXITO
926,3.42,1.13,EXITO
907,1.76,1.23,EXITO
916,2.55,1.09,EXITO
877,1.34,1.05,EXITO
909,2.92,1.15,EXITO
917,3.06,1.14,EXITO
903,3.62,1.20,EXITO
878,1.22,0.99,EXITO
893,2.90,1.11,EXITO
908,2.13,1.15,EXITO
927,2.46,0.96,EXITO
898,4.08,1.09,EXITO
907,2.84,1.21,EXITO
926,3.28,1.09,EXITO
776,5.57,1.18,EXITO
928,3.88,1.11,EXITO
907,4.16,1.18,EXITO
901,3.16,1.21,EXITO
777,0.39,1.06,EXITO
899,0.96,1.06,EXITO
927,0.65,1.23,EXITO
879,1.71,1.13,EXITO
899,4.52,1.18,EXITO
908,1.38,1.00,EXITO
909,1.58,1.00,EXITO
917,3.92,1.17,EXITO
894,2.87,1.24,EXITO
778,1.40,1.05,EXITO
904,3.21,1.06,EXITO
918,3.82,1.14,EXITO
910,4.29,0.96,EXITO
900,1.70,1.16,EXITO
928,1.84,1.11,EXITO
910,1.38,1.00,EXITO
909,1.71,1.09,EXITO
779,0.74,1.25,EXITO
928,3.56,1.14,EXITO
880,2.48,1.01,EXITO
929,3.84,1.21,EXITO
929,0.80,1.24,EXITO
918,2.94,1.15,EXITO
910,1.52,1.03,EXITO
895,2.44,1.20,EXITO
908,4.66,0.95,EXITO
900,3.72,1.24,EXITO
919,2.30,1.14,EXITO
911,2.26,1.21,EXITO
930,1.30,1.07,EXITO
929,2.74,1.08,EXITO
780,2.68,1.06,EXITO
881,2.19,1.14,EXITO
930,0.29,1.04,EXITO
905,3.88,1.21,EXITO
901,3.79,1.20,EXITO
920,1.74,1.07,EXITO
930,2.48,1.16,EXITO
909,2.08,1.27,EXITO
911,4.59,1.08,EXITO
931,1.96,1.15,EXITO
931,1.28,1.05,EXITO
882,1.56,1.01,EXITO
910,0.56,1.21,EXITO
902,1.16,1.04,EXITO
919,3.30,0.95,EXITO
911,3.47,1.18,EXITO
911,0.48,1.12,EXITO
932,0.74,1.28,EXITO
896,3.65,1.18,EXITO
901,3.52,1.04,EXITO
912,3.10,1.06,EXITO
912,1.52,1.10,EXITO
781,3.00,1.18,EXITO
906,2.64,1.27,EXITO
913,0.58,1.19,EXITO
782,0.58,1.17,EXITO
883,2.12,1.14,EXITO
903,2.14,1.21,EXITO
932,2.46,1.26,EXITO
897,1.65,1.10,EXITO
902,1.67,1.07,EXITO
912,2.43,1.25,EXITO
920,3.08,1.21,EXITO
921,4.36,1.16,EXITO
884,1.18,1.04,EXITO
933,3.01,1.21,EXITO
913,3.17,1.00,EXITO
885,0.42,1.12,EXITO
783,2.58,1.16,EXITO
898,2.06,1.13,EXITO
914,2.82,1.06,EXITO
912,4.34,1.17,EXITO
904,2.53,0.97,EXITO
903,2.48,1.20,EXITO
903,3.22,1.00,EXITO
933,2.86,1.25,EXITO
921,2.09,1.16,EXITO
907,4.30,0.93,EXITO
904,0.50,1.13,EXITO
886,2.20,1.09,EXITO
904,1.25,1.04,EXITO
905,1.52,1.04,EXITO
913,3.41,1.04,EXITO
934,2.89,1.22,EXITO
914,2.70,1.02,EXITO
899,2.22,1.16,EXITO
915,2.30,1.20,EXITO
905,1.28,1.16,EXITO
784,2.86,1.17,EXITO
934,2.31,1.29,EXITO
908,1.84,1.11,EXITO
785,0.52,1.14,EXITO
900,1.15,1.05,EXITO
922,5.02,1.04,EXITO
914,1.79,1.11,EXITO
905,2.01,1.15,EXITO
913,3.96,1.20,EXITO
906,1.22,1.08,EXITO
906,2.19,1.18,EXITO
887,2.37,0.98,EXITO
922,3.45,1.25,EXITO
915,2.67,1.24,EXITO
923,1.27,1.07,EXITO
916,0.26,1.04,EXITO
901,1.69,1.12,EXITO
916,2.92,0.98,EXITO
906,1.82,1.21,EXITO
935,2.57,1.24,EXITO
907,1.74,1.07,EXITO
786,2.52,1.28,EXITO
917,0.84,1.04,EXITO
909,2.87,1.25,EXITO
915,2.44,1.01,EXITO
935,4.47,1.16,EXITO
918,0.46,1.13,EXITO
932,3.60,1.03,EXITO
924,2.49,1.29,EXITO
936,1.64,1.06,EXITO
923,3.34,1.07,EXITO
917,2.48,1.20,EXITO
916,1.56,1.03,EXITO
936,1.62,1.03,EXITO
907,4.26,1.18,EXITO
787,2.54,1.08,EXITO
908,2.90,1.09,EXITO
919,2.24,1.27,EXITO
937,1.51,1.00,EXITO
914,5.50,1.17,EXITO
937,1.24,1.04,EXITO
925,1.88,1.09,EXITO
907,3.74,1.20,EXITO
924,1.87,1.06,EXITO
938,0.36,1.07,EXITO
926,0.48,1.11,EXITO
888,6.55,1.01,EXITO
908,2.46,1.28,EXITO
917,3.04,1.01,EXITO
915,1.50,1.02,EXITO
918,3.24,1.16,EXITO
889,0.37,1.06,EXITO
908,1.55,1.08,EXITO
910,5.24,1.11,EXITO
938,2.32,1.19,EXITO
933,4.18,1.20,EXITO
909,2.88,1.04,EXITO
920,3.32,1.06,EXITO
927,2.38,1.12,EXITO
939,1.17,1.04,EXITO
921,0.41,1.08,EXITO
909,2.10,1.11,EXITO
788,4.69,1.18,EXITO
925,3.65,1.06,EXITO
916,2.32,1.08,EXITO
911,2.46,1.23,EXITO
939,3.92,1.25,EXITO
919,2.94,1.13,EXITO
910,2.66,1.23,EXITO
890,3.32,1.06,EXITO
918,3.68,1.23,EXITO
934,2.97,1.27,EXITO
940,0.67,1.24,EXITO
903,0.18,1.01,EXITO
909,3.86,1.16,EXITO
922,2.08,1.16,EXITO
928,2.42,1.27,EXITO
917,1.70,1.00,EXITO
940,2.84,1.19,EXITO
918,0.48,1.13,EXITO
926,2.80,1.05,EXITO
935,1.48,1.03,EXITO
789,3.24,1.14,EXITO
912,2.77,1.10,EXITO
910,3.70,1.17,EXITO
927,0.73,0.99,EXITO
919,1.09,1.05,EXITO
904,1.94,1.15,EXITO
941,2.50,1.17,EXITO
911,2.87,1.02,EXITO
923,2.12,1.16,EXITO
928,0.47,1.11,EXITO
911,1.50,1.01,EXITO
790,1.76,1.19,EXITO
891,4.24,1.22,EXITO
791,0.24,1.01,EXITO
936,2.74,1.06,EXITO
929,3.80,1.01,EXITO
920,5.04,0.96,EXITO
913,2.58,1.23,EXITO
905,2.03,0.98,EXITO
924,2.01,1.07,EXITO
942,2.32,1.24,EXITO
920,2.75,1.02,EXITO
912,2.63,1.17,EXITO
912,1.96,1.16,EXITO
930,1.98,1.01,EXITO
941,5.21,1.20,EXITO
906,1.80,1.04,EXITO
892,2.86,1.01,EXITO
913,1.46,1.04,EXITO
914,2.48,1.14,EXITO
929,4.20,1.12,EXITO
919,7.52,1.13,EXITO
907,0.60,1.20,EXITO
910,7.02,0.89,EXITO
921,1.96,1.09,EXITO
943,2.54,1.20,EXITO
921,3.32,1.17,EXITO
908,0.26,1.02,EXITO
931,1.82,1.11,EXITO
925,3.77,1.19,EXITO
913,2.96,1.08,EXITO
911,1.22,1.05,EXITO
930,1.66,1.10,EXITO
914,0.28,1.04,EXITO
926,0.62,1.22,EXITO
914,2.55,1.11,EXITO
944,2.08,1.17,EXITO
915,2.62,1.25,EXITO
922,2.33,1.19,EXITO
912,2.00,1.11,EXITO
942,4.70,1.14,EXITO
893,4.23,1.17,EXITO
945,1.34,1.09,EXITO
927,2.02,1.23,EXITO
915,2.40,1.22,EXITO
915,1.98,1.08,EXITO
909,3.93,1.24,EXITO
920,4.98,1.18,EXITO
931,3.31,1.16,EXITO
916,2.40,1.12,EXITO
922,5.00,1.12,EXITO
894,2.22,1.19,EXITO
916,1.82,1.12,EXITO
895,0.33,1.07,EXITO
923,4.03,1.22,EXITO
913,3.46,1.02,EXITO
946,3.18,1.15,EXITO
917,0.79,1.07,EXITO
910,2.79,1.03,EXITO
943,3.61,1.18,EXITO
928,3.44,1.20,EXITO
923,2.58,1.12,EXITO
918,0.30,1.06,EXITO
932,2.72,1.19,EXITO
916,3.62,1.19,EXITO
911,0.62,1.21,EXITO
896,1.72,1.08,EXITO
924,1.68,0.98,EXITO
924,1.07,1.04,EXITO
947,2.00,1.20,EXITO
925,0.28,1.05,EXITO
919,1.77,1.15,EXITO
938,3.48,1.22,EXITO
914,3.25,1.11,EXITO
920,0.44,1.08,EXITO
929,2.41,1.02,EXITO
933,2.51,1.16,EXITO
921,6.02,1.14,EXITO
917,2.44,1.27,EXITO
915,0.47,1.11,EXITO
948,1.80,1.12,EXITO
933,0.56,1.18,EXITO
921,0.93,1.04,EXITO
925,2.42,1.23,EXITO
926,2.54,1.16,EXITO
912,3.64,1.13,EXITO
944,4.67,1.18,EXITO
916,1.30,0.99,EXITO
934,1.91,1.15,EXITO
792,16.36,0.78,EXITO
922,1.74,1.08,EXITO
939,2.62,1.03,EXITO
934,1.33,1.04,EXITO
949,1.69,1.04,EXITO
923,0.32,1.05,EXITO
917,0.64,1.23,EXITO
930,2.87,1.25,EXITO
913,1.60,1.05,EXITO
922,2.52,1.25,EXITO
945,2.03,1.18,EXITO
926,2.72,1.18,EXITO
793,2.00,1.20,EXITO
927,2.64,1.25,EXITO
935,1.94,1.07,EXITO
924,1.60,1.04,EXITO
931,1.44,1.05,EXITO
935,2.44,1.16,EXITO
918,4.24,1.19,EXITO
928,0.41,1.09,EXITO
914,1.42,1.08,EXITO
950,2.24,1.29,EXITO
946,1.32,1.04,EXITO
919,0.44,1.09,EXITO
951,0.29,1.03,EXITO
923,1.94,1.03,EXITO
920,0.26,1.02,EXITO
918,1.72,1.17,EXITO
927,1.88,1.10,EXITO
932,1.64,1.08,EXITO
936,1.58,1.00,EXITO
925,1.94,1.16,EXITO
915,2.14,1.26,EXITO
929,2.18,1.21,EXITO
936,2.82,1.26,EXITO
918,4.64,1.05,EXITO
916,0.27,1.03,EXITO
952,2.24,1.27,EXITO
937,1.58,1.16,EXITO
933,1.73,1.10,EXITO
947,2.96,1.16,EXITO
919,2.34,1.02,EXITO
953,0.58,1.21,EXITO
928,2.48,1.20,EXITO
926,1.98,1.08,EXITO
940,6.52,1.16,EXITO
924,3.00,1.21,EXITO
930,1.54,1.11,EXITO
948,0.40,1.07,EXITO
898,0.98,1.01,EXITO
794,4.79,1.20,EXITO
937,1.86,1.09,EXITO
949,0.53,1.15,EXITO
919,2.52,1.16,EXITO
954,1.68,1.11,EXITO
941,1.42,1.05,EXITO
938,2.37,1.14,EXITO
931,1.56,1.10,EXITO
920,0.44,1.15,EXITO
917,3.10,1.13,EXITO
938,1.62,1.09,EXITO
920,2.54,1.20,EXITO
795,1.89,1.08,EXITO
929,2.46,1.23,EXITO
934,2.95,1.11,EXITO
899,2.51,1.25,EXITO
925,3.02,1.21,EXITO
942,1.74,1.12,EXITO
939,1.32,1.04,EXITO
921,6.89,1.13,EXITO
955,2.24,1.21,EXITO
950,3.16,1.21,EXITO
939,2.60,0.98,EXITO
940,0.38,1.09,EXITO
918,2.39,1.24,EXITO
927,4.64,1.12,EXITO
930,2.16,1.18,EXITO
932,3.50,1.21,EXITO
931,0.54,1.17,EXITO
935,2.96,1.10,EXITO
933,0.21,1.01,EXITO
921,3.48,1.12,EXITO
922,1.62,1.03,EXITO
932,0.36,1.07,EXITO
900,2.86,1.27,EXITO
921,4.14,1.20,EXITO
926,2.74,1.25,EXITO
956,2.02,1.16,EXITO
943,2.98,1.24,EXITO
928,2.08,1.04,EXITO
919,2.18,1.22,EXITO
927,0.84,1.34,EXITO
951,3.30,1.10,EXITO
936,1.96,1.19,EXITO
922,1.50,1.08,EXITO
941,3.48,1.10,EXITO
923,2.07,1.08,EXITO
957,1.78,1.06,EXITO
940,3.78,1.06,EXITO
934,2.48,1.18,EXITO
901,2.40,1.20,EXITO
958,0.26,1.04,EXITO
920,1.69,1.12,EXITO
944,2.18,1.26,EXITO
929,2.19,1.24,EXITO
933,3.23,1.11,EXITO
928,2.14,1.15,EXITO
942,1.36,1.03,EXITO
930,0.53,1.17,EXITO
923,2.11,1.18,EXITO
952,2.40,1.14,EXITO
937,2.60,1.01,EXITO
934,1.12,1.06,EXITO
921,1.74,1.16,EXITO
959,1.92,1.16,EXITO
941,2.48,1.23,EXITO
924,3.00,1.22,EXITO
922,5.31,0.96,EXITO
943,1.92,1.11,EXITO
935,3.30,1.26,EXITO
902,3.20,1.04,EXITO
929,2.53,1.17,EXITO
931,2.46,1.23,EXITO
938,2.15,1.06,EXITO
923,1.22,1.05,EXITO
924,2.82,1.06,EXITO
922,2.30,1.29,EXITO
960,2.28,1.27,EXITO
944,1.41,1.12,EXITO
903,1.15,1.03,EXITO
953,3.26,1.01,EXITO
936,1.76,1.13,EXITO
935,3.36,1.16,EXITO
925,1.30,1.02,EXITO
942,3.58,1.22,EXITO
954,1.16,1.04,EXITO
939,2.06,1.17,EXITO
961,1.66,1.10,EXITO
904,1.57,1.07,EXITO
924,2.20,1.21,EXITO
930,2.76,1.26,EXITO
955,0.28,1.02,EXITO
905,0.46,1.11,EXITO
923,2.56,1.22,EXITO
936,1.68,1.09,EXITO
932,3.30,1.24,EXITO
925,4.72,1.15,EXITO
945,2.85,1.28,EXITO
937,2.56,1.23,EXITO
937,0.58,1.18,EXITO
938,0.23,1.03,EXITO
940,2.56,1.28,EXITO
925,2.52,1.22,EXITO
906,2.00,1.14,EXITO
962,2.84,1.16,EXITO
943,3.32,1.12,EXITO
933,2.06,1.09,EXITO
946,1.75,1.12,EXITO
956,2.97,0.99,EXITO
931,3.41,1.04,EXITO
944,0.30,1.06,EXITO
926,4.50,1.21,EXITO
963,1.16,1.04,EXITO
926,3.34,1.13,EXITO
938,2.94,1.09,EXITO
927,0.44,1.13,EXITO
941,2.35,1.23,EXITO
947,1.78,1.12,EXITO
934,2.08,1.11,EXITO
926,2.75,1.09,EXITO
927,0.71,1.24,EXITO
907,2.66,1.21,EXITO
924,4.98,1.17,EXITO
939,3.88,1.11,EXITO
928,0.79,1.19,EXITO
927,0.32,1.04,EXITO
957,2.46,1.27,EXITO
929,0.30,1.04,EXITO
940,0.41,1.13,EXITO
946,2.68,1.18,EXITO
964,2.09,1.12,EXITO
935,1.46,1.07,EXITO
932,3.80,1.22,EXITO
947,0.86,1.05,EXITO
948,2.12,1.26,EXITO
942,2.42,1.26,EXITO
928,2.00,1.20,EXITO
908,2.26,1.14,EXITO
928,2.29,1.17,EXITO
930,2.01,1.22,EXITO
965,1.65,1.14,EXITO
929,1.02,1.05,EXITO
939,3.99,1.20,EXITO
945,4.62,1.16,EXITO
943,1.38,1.07,EXITO
933,1.86,1.10,EXITO
944,0.69,1.00,EXITO
936,2.80,1.27,EXITO
941,3.58,1.10,EXITO
948,2.55,1.27,EXITO
925,4.45,1.16,EXITO
909,2.27,1.16,EXITO
958,4.36,1.15,EXITO
946,1.75,1.06,EXITO
966,2.16,1.14,EXITO
926,0.56,1.17,EXITO
931,2.44,1.16,EXITO
940,2.13,1.18,EXITO
949,4.37,1.01,EXITO
937,1.83,1.11,EXITO
934,2.48,1.24,EXITO
910,1.60,1.15,EXITO
929,3.74,1.19,EXITO
967,1.46,0.98,EXITO
942,2.53,0.95,EXITO
911,0.54,1.17,EXITO
796,26.06,0.43,EXITO
930,4.04,1.21,EXITO
959,2.48,1.28,EXITO
947,2.66,1.16,EXITO
941,2.49,1.12,EXITO
927,2.74,1.19,EXITO
932,2.86,1.15,EXITO
935,2.06,1.08,EXITO
950,2.48,1.23,EXITO
968,1.86,1.08,EXITO
930,2.19,1.21,EXITO
960,1.72,1.14,EXITO
938,2.86,1.21,EXITO
969,0.38,1.07,EXITO
943,2.34,1.25,EXITO
931,0.56,1.17,EXITO
939,0.32,1.04,EXITO
912,2.61,1.21,EXITO
931,2.93,1.05,EXITO
797,3.05,1.06,EXITO
961,1.58,1.02,EXITO
932,1.23,1.03,EXITO
936,2.44,1.24,EXITO
928,2.82,1.23,EXITO
933,2.90,1.21,EXITO
942,3.46,1.00,EXITO
943,0.25,1.04,EXITO
913,2.40,1.10,EXITO
949,8.31,0.94,EXITO
970,3.26,1.07,EXITO
962,1.82,1.09,EXITO
940,3.05,1.06,EXITO
944,0.53,1.14,EXITO
944,3.42,1.02,EXITO
937,2.08,1.09,EXITO
929,2.16,1.25,EXITO
798,3.20,1.11,EXITO
934,2.86,1.10,EXITO
963,1.02,1.07,EXITO
914,1.63,1.10,EXITO
933,3.66,1.22,EXITO
948,7.12,1.15,EXITO
945,1.62,1.09,EXITO
951,6.36,1.07,EXITO
946,1.44,1.09,EXITO
946,0.34,1.07,EXITO
935,1.14,1.08,EXITO
950,2.66,1.16,EXITO
945,2.66,1.08,EXITO
799,2.44,1.17,EXITO
932,6.00,1.10,EXITO
947,0.80,1.30,EXITO
971,3.62,1.17,EXITO
949,1.68,1.08,EXITO
800,0.48,1.14,EXITO
938,3.68,1.07,EXITO
930,3.72,1.21,EXITO
964,2.84,1.27,EXITO
934,2.48,1.24,EXITO
941,4.84,1.22,EXITO
935,0.61,1.20,EXITO
947,2.56,1.06,EXITO
936,2.60,1.24,EXITO
946,2.23,1.10,EXITO
948,1.94,1.10,EXITO
933,2.16,1.18,EXITO
951,2.66,1.19,EXITO
947,0.58,1.20,EXITO
950,2.25,1.13,EXITO
942,0.94,1.04,EXITO
972,2.36,1.19,EXITO
931,2.26,1.15,EXITO
965,2.09,1.17,EXITO
939,2.58,1.26,EXITO
801,2.90,1.08,EXITO
936,1.60,1.06,EXITO
948,2.16,1.28,EXITO
951,1.41,1.06,EXITO
915,6.40,1.15,EXITO
973,1.54,1.02,EXITO
952,2.39,1.28,EXITO
948,2.05,1.11,EXITO
934,3.09,1.05,EXITO
943,2.56,1.24,EXITO
802,1.91,1.19,EXITO
949,3.47,1.17,EXITO
944,0.18,1.01,EXITO
937,4.08,1.18,EXITO
932,2.77,1.12,EXITO
953,1.62,1.08,EXITO
940,3.33,1.26,EXITO
966,3.50,1.06,EXITO
952,2.38,1.08,EXITO
974,2.27,1.29,EXITO
949,2.94,0.98,EXITO
916,2.80,1.02,EXITO
949,2.74,1.25,EXITO
803,2.26,1.21,EXITO
941,0.96,1.05,EXITO
937,4.32,1.14,EXITO
938,1.94,1.16,EXITO
938,0.44,1.11,EXITO
945,2.56,1.07,EXITO
939,0.70,1.28,EXITO
950,1.96,1.18,EXITO
953,2.36,1.02,EXITO
935,4.09,1.10,EXITO
975,2.72,1.17,EXITO
939,1.22,0.98,EXITO
954,3.39,1.25,EXITO
917,2.61,1.09,EXITO
940,1.22,1.06,EXITO
946,1.66,1.10,EXITO
950,2.68,1.21,EXITO
933,4.48,1.23,EXITO
804,2.68,1.25,EXITO
967,3.92,1.22,EXITO
955,0.63,1.18,EXITO
953,2.58,1.26,EXITO
942,3.44,0.97,EXITO
951,2.44,1.18,EXITO
918,1.49,1.00,EXITO
936,2.33,1.24,EXITO
805,1.12,1.09,EXITO
954,2.80,1.22,EXITO
947,1.52,1.06,EXITO
952,0.27,1.04,EXITO
954,1.28,0.99,EXITO
940,2.59,1.21,EXITO
941,2.06,1.16,EXITO
955,0.33,1.07,EXITO
951,2.56,1.04,EXITO
934,2.94,1.21,EXITO
968,3.16,1.24,EXITO
943,2.84,1.04,EXITO
953,2.16,1.22,EXITO
806,2.20,1.18,EXITO
955,2.38,1.22,EXITO
976,5.24,1.22,EXITO
948,2.48,1.22,EXITO
919,2.96,1.27,EXITO
952,1.94,1.04,EXITO
937,3.56,1.17,EXITO
969,1.66,1.07,EXITO
954,1.16,1.05,EXITO
941,3.21,1.16,EXITO
807,1.16,1.05,EXITO
935,2.10,1.07,EXITO
956,3.28,1.04,EXITO
955,0.44,1.09,EXITO
942,3.86,1.16,EXITO
977,1.62,1.10,EXITO
936,0.62,1.25,EXITO
956,2.00,1.07,EXITO
944,2.68,1.06,EXITO
951,2.02,1.19,EXITO
953,1.78,1.08,EXITO
949,2.83,1.18,EXITO
942,2.22,1.16,EXITO
970,2.34,1.22,EXITO
808,2.59,1.28,EXITO
920,3.53,1.17,EXITO
943,2.20,1.18,EXITO
950,0.88,1.07,EXITO
978,2.62,1.13,EXITO
937,2.68,1.25,EXITO
954,2.47,1.00,EXITO
945,2.80,1.16,EXITO
971,1.90,1.14,EXITO
951,1.40,0.99,EXITO
946,0.24,1.02,EXITO
809,1.81,1.19,EXITO
956,4.19,1.23,EXITO
952,3.39,1.18,EXITO
944,1.92,1.11,EXITO
938,1.61,1.08,EXITO
945,0.27,1.02,EXITO
957,4.93,1.14,EXITO
921,2.58,0.95,EXITO
972,1.30,1.04,EXITO
938,6.24,0.98,EXITO
943,3.66,1.22,EXITO
957,5.64,0.97,EXITO
957,1.84,1.12,EXITO
979,3.58,1.15,EXITO
957,2.15,1.18,EXITO
952,2.60,1.15,EXITO
955,3.15,1.24,EXITO
922,1.70,1.13,EXITO
810,2.88,1.15,EXITO
958,0.65,1.23,EXITO
980,0.52,1.15,EXITO
939,2.20,1.03,EXITO
947,3.18,1.01,EXITO
956,0.34,1.05,EXITO
953,2.93,1.20,EXITO
958,2.60,1.24,EXITO
946,2.82,1.26,EXITO
939,2.27,1.11,EXITO
957,0.44,1.15,EXITO
973,2.90,1.04,EXITO
958,1.78,1.10,EXITO
944,2.89,1.01,EXITO
959,1.48,1.06,EXITO
948,1.46,1.05,EXITO
940,1.63,1.06,EXITO
981,1.74,1.08,EXITO
923,2.30,1.17,EXITO
811,2.40,1.14,EXITO
958,4.02,1.24,EXITO
945,1.76,1.05,EXITO
940,2.21,1.24,EXITO
982,1.30,1.05,EXITO
953,3.94,1.12,EXITO
947,2.71,1.28,EXITO
812,1.14,1.02,EXITO
959,2.42,1.20,EXITO
960,2.22,1.20,EXITO
974,2.86,1.17,EXITO
958,3.05,1.15,EXITO
959,4.28,1.16,EXITO
941,3.43,1.10,EXITO
959,1.32,1.01,EXITO
924,3.56,1.16,EXITO
954,2.63,0.95,EXITO
941,2.95,1.15,EXITO
925,0.51,1.16,EXITO
975,2.24,1.23,EXITO
949,4.67,1.18,EXITO
948,2.92,1.16,EXITO
960,1.78,1.13,EXITO
961,2.74,0.96,EXITO
942,0.40,1.09,EXITO
813,3.12,1.15,EXITO
950,0.36,1.07,EXITO
960,3.26,1.21,EXITO
814,0.22,1.02,EXITO
946,4.36,1.19,EXITO
955,1.82,1.16,EXITO
947,0.54,1.15,EXITO
951,1.68,1.14,EXITO
926,2.34,1.14,EXITO
943,1.90,1.13,EXITO
976,2.72,1.04,EXITO
942,3.89,1.17,EXITO
949,2.63,1.05,EXITO
962,2.67,1.12,EXITO
948,1.10,1.10,EXITO
960,4.10,1.17,EXITO
815,2.38,1.25,EXITO
961,2.66,1.00,EXITO
956,1.74,1.08,EXITO
955,0.40,1.12,EXITO
944,1.41,1.05,EXITO
927,1.64,1.01,EXITO
957,0.60,1.23,EXITO
977,1.72,1.08,EXITO
950,1.60,1.04,EXITO
961,1.32,1.05,EXITO
943,1.82,1.23,EXITO
949,1.52,1.04,EXITO
928,0.49,1.14,EXITO
952,2.42,1.18,EXITO
950,0.29,1.06,EXITO
816,2.44,1.13,EXITO
978,1.24,0.98,EXITO
962,2.54,1.27,EXITO
951,1.80,1.10,EXITO
963,3.47,1.20,EXITO
929,2.07,1.13,EXITO
945,2.88,1.20,EXITO
962,2.24,1.03,EXITO
944,3.03,1.05,EXITO
958,3.54,1.07,EXITO
956,4.02,0.95,EXITO
817,2.42,1.28,EXITO
963,2.40,1.23,EXITO
979,2.76,1.04,EXITO
951,3.68,0.97,EXITO
946,1.92,1.10,EXITO
930,2.02,1.00,EXITO
984,2.76,1.20,EXITO
957,1.30,1.06,EXITO
953,4.63,1.16,EXITO
963,2.58,1.02,EXITO
964,3.42,1.12,EXITO
818,1.55,1.04,EXITO
980,1.65,1.09,EXITO
945,2.86,1.24,EXITO
959,2.82,1.15,EXITO
952,2.24,1.10,EXITO
958,1.66,1.16,EXITO
985,1.96,1.10,EXITO
964,1.96,1.20,EXITO
819,1.58,1.05,EXITO
959,0.42,1.09,EXITO
965,2.02,1.15,EXITO
947,3.21,1.09,EXITO
964,4.16,1.23,EXITO
931,3.60,1.22,EXITO
962,3.22,1.13,EXITO
953,1.90,1.13,EXITO
954,3.70,1.19,EXITO
981,2.67,1.08,EXITO
960,2.53,1.21,EXITO
982,0.22,1.02,EXITO
963,0.75,1.29,EXITO
986,2.54,1.22,EXITO
946,3.69,1.15,EXITO
960,2.65,1.08,EXITO
966,2.52,1.21,EXITO
954,1.34,0.99,EXITO
965,3.02,1.00,EXITO
983,1.24,1.03,EXITO
948,2.92,1.24,EXITO
820,3.60,1.18,EXITO
955,2.02,1.17,EXITO
965,2.80,1.16,EXITO
932,2.51,1.25,EXITO
961,2.20,1.20,EXITO
984,0.44,1.10,EXITO
961,2.16,1.19,EXITO
966,1.44,1.00,EXITO
966,2.49,1.23,EXITO
964,3.73,1.16,EXITO
961,2.02,1.17,EXITO
967,0.50,1.16,EXITO
947,3.38,1.22,EXITO
985,2.51,1.18,EXITO
933,2.66,1.07,EXITO
821,2.92,1.20,EXITO
956,2.94,1.18,EXITO
962,2.90,0.98,EXITO
953,2.54,1.22,EXITO
967,4.00,1.18,EXITO
949,3.72,1.17,EXITO
955,4.56,1.04,EXITO
963,0.50,1.15,EXITO
962,1.68,1.10,EXITO
962,2.94,1.15,EXITO
967,2.72,0.96,EXITO
948,2.45,1.09,EXITO
954,1.68,1.05,EXITO
934,2.12,1.09,EXITO
986,2.28,1.16,EXITO
965,2.94,1.07,EXITO
956,1.64,1.10,EXITO
957,2.54,1.02,EXITO
963,1.61,1.10,EXITO
950,2.55,1.23,EXITO
968,2.88,1.26,EXITO
964,2.40,1.27,EXITO
964,0.50,1.15,EXITO
822,3.62,1.01,EXITO
963,2.08,1.08,EXITO
968,4.34,1.19,EXITO
969,0.28,1.03,EXITO
987,8.06,0.92,EXITO
965,0.26,1.03,EXITO
957,1.10,1.03,EXITO
955,1.78,1.10,EXITO
968,2.09,1.18,EXITO
958,1.34,1.06,EXITO
970,0.34,1.04,EXITO
987,2.04,1.17,EXITO
949,2.90,1.18,EXITO
969,1.34,1.02,EXITO
935,3.06,1.08,EXITO
966,2.96,0.99,EXITO
969,1.28,1.06,EXITO
965,1.76,1.09,EXITO
966,2.03,1.00,EXITO
971,1.70,1.08,EXITO
964,2.32,1.04,EXITO
958,2.39,1.30,EXITO
967,0.32,1.05,EXITO
972,0.37,1.08,EXITO
956,2.69,1.23,EXITO
966,1.11,0.99,EXITO
950,1.89,1.13,EXITO
988,3.56,1.06,EXITO
967,1.92,1.09,EXITO
823,3.78,1.18,EXITO
965,1.24,1.06,EXITO
959,3.36,1.07,EXITO
936,2.20,1.19,EXITO
951,4.72,1.13,EXITO
988,3.66,1.04,EXITO
959,2.10,1.18,EXITO
957,1.95,1.11,EXITO
989,0.62,1.24,EXITO
970,3.25,1.20,EXITO
968,1.50,1.03,EXITO
989,1.59,1.12,EXITO
970,3.92,1.24,EXITO
960,1.60,1.02,EXITO
967,2.24,1.17,EXITO
